#===============================================================
# Copyright (C) 2016, MILES team
# Email: miles@iac.es
#
# This spectrum has been produced using the Webtool facilities 
# of the MILES website (http://miles.iac.es) hosted at the  
# Instituto de Astrofisica de Canarias using the population
# synthesis code "MILES" (MIL EStrellas). See Vazdekis (1999),
# Vazdekis et al. (2003, 2010, 2015, 2016) for details on the code 
# implementation.
#
#                   --------------------
#
# If you have found this website and its products useful
# for your research, please refer to the data as obtained 
# "from the MILES website", while we suggest to add to your 
# acknowledgements:
#
#     "This research is/was (partially) based on data 
#                 from the MILES project."
#
# We would appreciate receiving a preprint for our records.
#
#                   --------------------
#
# This spectrum is provided as is without any warranty whatsoever.
# Permission to use, for non-commercial purposes is granted.
# Permission to modify for personal or internal use is granted,
# provided this copyright and disclaimer are included unchanged
# at the beginning of the file. All other rights are reserved.
#===============================================================
#
# WEBTOOL: Tune SSP Models
#
# MODEL INGREDIENTS --------------------------------------------
#
# Models Library:      E-MILES
# IMF, Slope:          un, Array 
# Age (Gyr):           07.5000
# [M/H]:               +0.40
# [alpha/Fe]:          baseFe
# Isochrone:           BaSTI
# Version:             11.0
#
# SPECTRUM INFORMATION -----------------------------------------
#
# Starting Wavelength: 5000  (Angstroms)
# Final Wavelength:    24000 (Angstroms)
# Spectral sampling:   0.9 (Angstroms/pixel)
# Type of sampling:    linear
# Spectral resolution: 2.51 - 23.57 (Angstroms) FWHM
# Redshift (z):        0.0
#
#===============================================================
  5045.900   0.18001337195457E-04
  5046.800   0.17658403769094E-04
  5047.700   0.16507043000683E-04
  5048.600   0.15337712633063E-04
  5049.500   0.14881195720601E-04
  5050.400   0.14994616146768E-04
  5051.300   0.15176989290341E-04
  5052.200   0.15394954732828E-04
  5053.100   0.15873388114817E-04
  5054.000   0.16522380779343E-04
  5054.900   0.16964300603108E-04
  5055.800   0.17035996925274E-04
  5056.700   0.17035285305657E-04
  5057.600   0.17195202537011E-04
  5058.500   0.17361982411853E-04
  5059.400   0.17488162345748E-04
  5060.300   0.17761582657585E-04
  5061.200   0.18071338174311E-04
  5062.100   0.18047058469210E-04
  5063.000   0.17394275652934E-04
  5063.900   0.16173237186037E-04
  5064.800   0.15230813507512E-04
  5065.700   0.15274345841527E-04
  5066.600   0.15691673979363E-04
  5067.500   0.15695490105559E-04
  5068.400   0.15596377979137E-04
  5069.300   0.15951832864370E-04
  5070.200   0.16401450658003E-04
  5071.100   0.16219888112749E-04
  5072.000   0.15692582403234E-04
  5072.900   0.15708832126361E-04
  5073.800   0.16144085918132E-04
  5074.700   0.16224225444805E-04
  5075.600   0.16030098326552E-04
  5076.500   0.16155770009385E-04
  5077.400   0.16314939302567E-04
  5078.300   0.15592965651187E-04
  5079.200   0.14209822932160E-04
  5080.100   0.13491308736869E-04
  5081.000   0.13897995354518E-04
  5081.900   0.14576110467533E-04
  5082.800   0.14861678515594E-04
  5083.700   0.15052698263396E-04
  5084.600   0.15518165013123E-04
  5085.500   0.16048279017930E-04
  5086.400   0.16303290250459E-04
  5087.300   0.16306441219619E-04
  5088.200   0.16325997616700E-04
  5089.100   0.16469081330650E-04
  5090.000   0.16581060265618E-04
  5090.900   0.16656608578678E-04
  5091.800   0.16951599750120E-04
  5092.700   0.17400563971410E-04
  5093.600   0.17512462583382E-04
  5094.500   0.17102541799537E-04
  5095.400   0.16507494276270E-04
  5096.300   0.15974629139004E-04
  5097.200   0.15351021055014E-04
  5098.100   0.14516829773775E-04
  5099.000   0.14032173679852E-04
  5099.900   0.14537337335278E-04
  5100.800   0.15637895431875E-04
  5101.700   0.16409428969398E-04
  5102.600   0.16480735846745E-04
  5103.500   0.16148971229340E-04
  5104.400   0.15868372712765E-04
  5105.300   0.15761291689782E-04
  5106.200   0.15554670007947E-04
  5107.100   0.15174268803346E-04
  5108.000   0.14963728791022E-04
  5108.900   0.14933030352373E-04
  5109.800   0.14907100149544E-04
  5110.700   0.15169099846146E-04
  5111.600   0.15752753111459E-04
  5112.500   0.16196066202592E-04
  5113.400   0.16444069788776E-04
  5114.300   0.16670644015863E-04
  5115.200   0.16807850578507E-04
  5116.100   0.16962693049672E-04
  5117.000   0.17277936429997E-04
  5117.900   0.17501623779343E-04
  5118.800   0.17379783993065E-04
  5119.700   0.16935592063353E-04
  5120.600   0.16374649397063E-04
  5121.500   0.15883645512558E-04
  5122.400   0.15322285828553E-04
  5123.300   0.14646848217128E-04
  5124.200   0.14273779088632E-04
  5125.100   0.14380949434503E-04
  5126.000   0.14637087190459E-04
  5126.900   0.14736128227075E-04
  5127.800   0.14677362619512E-04
  5128.700   0.14602081163256E-04
  5129.600   0.14753325693387E-04
  5130.500   0.15271192427253E-04
  5131.400   0.15856739374315E-04
  5132.300   0.16087341419892E-04
  5133.200   0.16003418031537E-04
  5134.100   0.16122789950200E-04
  5135.000   0.16484851576021E-04
  5135.900   0.16446962138336E-04
  5136.800   0.15862896040545E-04
  5137.700   0.15145350207660E-04
  5138.600   0.14594482858422E-04
  5139.500   0.14678487615503E-04
  5140.400   0.15329386342600E-04
  5141.300   0.15465377165542E-04
  5142.200   0.14932172200307E-04
  5143.100   0.14844421568041E-04
  5144.000   0.15330518925216E-04
  5144.900   0.15462625743712E-04
  5145.800   0.15048745897806E-04
  5146.700   0.14630152516433E-04
  5147.600   0.14589405440392E-04
  5148.500   0.14921881599042E-04
  5149.400   0.15232712874233E-04
  5150.300   0.15172167633845E-04
  5151.200   0.14913230907814E-04
  5152.100   0.14739346420236E-04
  5153.000   0.14647162621577E-04
  5153.900   0.14712942928536E-04
  5154.800   0.15107466530695E-04
  5155.700   0.15723207089997E-04
  5156.600   0.16336260426066E-04
  5157.500   0.16720878000792E-04
  5158.400   0.16732948379194E-04
  5159.300   0.16652115913982E-04
  5160.200   0.16696072887493E-04
  5161.100   0.16457873777341E-04
  5162.000   0.15791378820173E-04
  5162.900   0.15219123283180E-04
  5163.800   0.14759552589786E-04
  5164.700   0.13813731553936E-04
  5165.600   0.12218514701905E-04
  5166.500   0.10475557087954E-04
  5167.400   0.95162276808618E-05
  5168.300   0.10044904529501E-04
  5169.200   0.11592468384571E-04
  5170.100   0.12543222975380E-04
  5171.000   0.11655359916454E-04
  5171.900   0.97431812366802E-05
  5172.800   0.90275646716703E-05
  5173.700   0.10516982267551E-04
  5174.600   0.12911612384870E-04
  5175.500   0.14506705301248E-04
  5176.400   0.15078907165318E-04
  5177.300   0.15302633795981E-04
  5178.200   0.15445442986218E-04
  5179.100   0.15327918574917E-04
  5180.000   0.14833326609596E-04
  5180.900   0.13830922915331E-04
  5181.800   0.12079363807684E-04
  5182.700   0.99287136553859E-05
  5183.600   0.88603213934552E-05
  5184.500   0.10017639302291E-04
  5185.400   0.12541687486036E-04
  5186.300   0.14671044411579E-04
  5187.200   0.15586863967401E-04
  5188.100   0.15754125430632E-04
  5189.000   0.16045661856029E-04
  5189.900   0.16258767007819E-04
  5190.800   0.15434821171357E-04
  5191.700   0.14007816434774E-04
  5192.600   0.13553911430753E-04
  5193.500   0.14255032131908E-04
  5194.400   0.14861615001465E-04
  5195.300   0.14985242317256E-04
  5196.200   0.15260379333547E-04
  5197.100   0.15823192430417E-04
  5198.000   0.16334480855034E-04
  5198.900   0.16695320861949E-04
  5199.800   0.16871755336766E-04
  5200.700   0.16748456981509E-04
  5201.600   0.16417335733057E-04
  5202.500   0.16076363789591E-04
  5203.400   0.15482290332555E-04
  5204.300   0.14359009321338E-04
  5205.200   0.13299108769047E-04
  5206.100   0.12995113496384E-04
  5207.000   0.13028525788219E-04
  5207.900   0.12792454220124E-04
  5208.800   0.12809747743386E-04
  5209.700   0.13607791478848E-04
  5210.600   0.14861004743642E-04
  5211.500   0.16099648295969E-04
  5212.400   0.16975988673829E-04
  5213.300   0.17203966768012E-04
  5214.200   0.16683129748954E-04
  5215.100   0.15806643103996E-04
  5216.000   0.15310989979899E-04
  5216.900   0.15544116387644E-04
  5217.800   0.16273032451157E-04
  5218.700   0.17027624435370E-04
  5219.600   0.17467941126562E-04
  5220.500   0.17632998700500E-04
  5221.400   0.17597055921455E-04
  5222.300   0.17220770521113E-04
  5223.200   0.16447452293668E-04
  5224.100   0.15433038931761E-04
  5225.000   0.14323326708050E-04
  5225.900   0.13235809879288E-04
  5226.800   0.12823041429370E-04
  5227.700   0.13812457313880E-04
  5228.600   0.15526566325570E-04
  5229.500   0.16684785501904E-04
  5230.400   0.17093328047160E-04
  5231.300   0.16901806279714E-04
  5232.200   0.16083447021303E-04
  5233.100   0.15351283671320E-04
  5234.000   0.15425021235060E-04
  5234.900   0.16071585402919E-04
  5235.800   0.16886408239489E-04
  5236.700   0.17623576534343E-04
  5237.600   0.17995509658252E-04
  5238.500   0.17939755508462E-04
  5239.400   0.17725339669015E-04
  5240.300   0.17646113210667E-04
  5241.200   0.17649942566322E-04
  5242.100   0.17543601506117E-04
  5243.000   0.17540587643256E-04
  5243.900   0.17897957676791E-04
  5244.800   0.18119882681895E-04
  5245.700   0.17491747827701E-04
  5246.600   0.16380488912998E-04
  5247.500   0.15911318489545E-04
  5248.400   0.16159420738265E-04
  5249.300   0.16152492925542E-04
  5250.200   0.15785634743812E-04
  5251.100   0.15858983410412E-04
  5252.000   0.16459084049476E-04
  5252.900   0.16862338160085E-04
  5253.800   0.16609918088318E-04
  5254.700   0.16146036448551E-04
  5255.600   0.16406575266633E-04
  5256.500   0.17451257030654E-04
  5257.400   0.18412841597609E-04
  5258.300   0.18764690313850E-04
  5259.200   0.18543868099089E-04
  5260.100   0.17883528556909E-04
  5261.000   0.16859849224459E-04
  5261.900   0.15626353130907E-04
  5262.800   0.14491478947238E-04
  5263.700   0.13658134744526E-04
  5264.600   0.13028702703798E-04
  5265.500   0.12681724549422E-04
  5266.400   0.13135824778745E-04
  5267.300   0.13963103739102E-04
  5268.200   0.13595151525413E-04
  5269.100   0.12039712244963E-04
  5270.000   0.11493701765986E-04
  5270.900   0.13005757116592E-04
  5271.800   0.15017671045209E-04
  5272.700   0.16016499247480E-04
  5273.600   0.16104563186834E-04
  5274.500   0.15797471703009E-04
  5275.400   0.15676994872048E-04
  5276.300   0.16404924780975E-04
  5277.200   0.17642966091308E-04
  5278.100   0.18385030032880E-04
  5279.000   0.18257361472448E-04
  5279.900   0.17567394081215E-04
  5280.800   0.16774751525908E-04
  5281.700   0.16153513900510E-04
  5282.600   0.15710199939032E-04
  5283.500   0.15602057300030E-04
  5284.400   0.16316783931172E-04
  5285.300   0.17724775244604E-04
  5286.200   0.18842248551811E-04
  5287.100   0.19048743417119E-04
  5288.000   0.18741284757109E-04
  5288.900   0.18654212637960E-04
  5289.800   0.18965928053238E-04
  5290.700   0.19257157281022E-04
  5291.600   0.19152526969160E-04
  5292.500   0.18763269767629E-04
  5293.400   0.18482595338743E-04
  5294.300   0.18351997379452E-04
  5295.200   0.17903687196885E-04
  5296.100   0.16785570221924E-04
  5297.000   0.15408692213509E-04
  5297.900   0.14826129640814E-04
  5298.800   0.15524726658246E-04
  5299.700   0.16575186439869E-04
  5300.600   0.16946085394704E-04
  5301.500   0.16906810055017E-04
  5302.400   0.17254164505629E-04
  5303.300   0.18114054480089E-04
  5304.200   0.18967230680419E-04
  5305.100   0.19326991668025E-04
  5306.000   0.19101083558632E-04
  5306.900   0.18653089902734E-04
  5307.800   0.18531114354917E-04
  5308.700   0.18858936591265E-04
  5309.600   0.19239490272671E-04
  5310.500   0.19345535214263E-04
  5311.400   0.19187543570412E-04
  5312.300   0.18887829916787E-04
  5313.200   0.18621929515339E-04
  5314.100   0.18497147817217E-04
  5315.000   0.18347695400757E-04
  5315.900   0.18061876765949E-04
  5316.800   0.17896998364451E-04
  5317.700   0.18015696333483E-04
  5318.600   0.18167892622542E-04
  5319.500   0.18189486717339E-04
  5320.400   0.18160180718531E-04
  5321.300   0.18089809992332E-04
  5322.200   0.17754860136161E-04
  5323.100   0.16964164507554E-04
  5324.000   0.16232800947728E-04
  5324.900   0.16258128164068E-04
  5325.800   0.16404282642462E-04
  5326.700   0.15349473363566E-04
  5327.600   0.13409136837010E-04
  5328.500   0.12660096352484E-04
  5329.400   0.14054312480565E-04
  5330.300   0.16167888677220E-04
  5331.200   0.17355716087658E-04
  5332.100   0.17484578836393E-04
  5333.000   0.17505754985423E-04
  5333.900   0.18004560572291E-04
  5334.800   0.18572148988217E-04
  5335.700   0.18705296032604E-04
  5336.600   0.18535193578473E-04
  5337.500   0.18336575252659E-04
  5338.400   0.17848510174746E-04
  5339.300   0.16764866104225E-04
  5340.200   0.15752576283362E-04
  5341.100   0.15858326442234E-04
  5342.000   0.16906596131673E-04
  5342.900   0.17820108010317E-04
  5343.800   0.18065728093366E-04
  5344.700   0.17763604607658E-04
  5345.600   0.17382860441534E-04
  5346.500   0.17329542906236E-04
  5347.400   0.17294678971497E-04
  5348.300   0.16927397594296E-04
  5349.200   0.16728888817926E-04
  5350.100   0.17253322952414E-04
  5351.000   0.18149668170278E-04
  5351.900   0.18694863430373E-04
  5352.800   0.18819190414564E-04
  5353.700   0.19026106224690E-04
  5354.600   0.19466605072322E-04
  5355.500   0.19803961967085E-04
  5356.400   0.19902775062313E-04
  5357.300   0.19881750902837E-04
  5358.200   0.19802313502472E-04
  5359.100   0.19668219176360E-04
  5360.000   0.19419300405948E-04
  5360.900   0.18988697028705E-04
  5361.800   0.18554807942251E-04
  5362.700   0.18335237478210E-04
  5363.600   0.18145184051049E-04
  5364.500   0.17788865332220E-04
  5365.400   0.17544913114937E-04
  5366.300   0.17548979104424E-04
  5367.200   0.17567726901785E-04
  5368.100   0.17372422910714E-04
  5369.000   0.16650560695807E-04
  5369.900   0.15433749146788E-04
  5370.800   0.14577854837690E-04
  5371.700   0.15030963144804E-04
  5372.600   0.16598518603756E-04
  5373.500   0.18107756163677E-04
  5374.400   0.18891622736551E-04
  5375.300   0.19003845600043E-04
  5376.200   0.18707034152044E-04
  5377.100   0.18476659016203E-04
  5378.000   0.18615554530447E-04
  5378.900   0.18829209051130E-04
  5379.800   0.18751528902045E-04
  5380.700   0.18482183079148E-04
  5381.600   0.18164521041989E-04
  5382.500   0.17791802801654E-04
  5383.400   0.17685163696978E-04
  5384.300   0.18118027421706E-04
  5385.200   0.18648093725705E-04
  5386.100   0.18780729251835E-04
  5387.000   0.18589868065704E-04
  5387.900   0.18258108079680E-04
  5388.800   0.17779899007821E-04
  5389.700   0.17264581610559E-04
  5390.600   0.16953564320622E-04
  5391.500   0.16885129845322E-04
  5392.400   0.16905811049513E-04
  5393.300   0.16931619443209E-04
  5394.200   0.16988961631869E-04
  5395.100   0.16823721005245E-04
  5396.000   0.16103298004216E-04
  5396.900   0.15425356421777E-04
  5397.800   0.15784513640549E-04
  5398.700   0.16795096023505E-04
  5399.600   0.17347356913823E-04
  5400.500   0.17428771644615E-04
  5401.400   0.17631738275189E-04
  5402.300   0.17711387393190E-04
  5403.200   0.16959090523994E-04
  5404.100   0.15518510428370E-04
  5405.000   0.14389391458780E-04
  5405.900   0.14388380280420E-04
  5406.800   0.15378655997681E-04
  5407.700   0.16319366678994E-04
  5408.600   0.16356249879980E-04
  5409.500   0.15867182601221E-04
  5410.400   0.15937608472211E-04
  5411.300   0.16825351542178E-04
  5412.200   0.17766777573947E-04
  5413.100   0.18115437467258E-04
  5414.000   0.17963384021010E-04
  5414.900   0.17875153381868E-04
  5415.800   0.18250023610874E-04
  5416.700   0.18806105645489E-04
  5417.600   0.19007475245754E-04
  5418.500   0.18724305101646E-04
  5419.400   0.18176957793788E-04
  5420.300   0.17783472341089E-04
  5421.200   0.17889225062546E-04
  5422.100   0.18112175289548E-04
  5423.000   0.17750023076023E-04
  5423.900   0.17147829665589E-04
  5424.800   0.17316744625080E-04
  5425.700   0.18283078496461E-04
  5426.600   0.19106432188077E-04
  5427.500   0.18864944795837E-04
  5428.400   0.17412618202424E-04
  5429.300   0.16016071024980E-04
  5430.200   0.16105216633357E-04
  5431.100   0.17082596335903E-04
  5432.000   0.17376853116452E-04
  5432.900   0.16794995210951E-04
  5433.800   0.16130203939236E-04
  5434.700   0.15933844583125E-04
  5435.600   0.16266048810752E-04
  5436.500   0.16949897114995E-04
  5437.400   0.17839505812457E-04
  5438.300   0.18702614627486E-04
  5439.200   0.19283644008821E-04
  5440.100   0.19512320023598E-04
  5441.000   0.19513982214589E-04
  5441.900   0.19486460749585E-04
  5442.800   0.19411613988707E-04
  5443.700   0.18983807728557E-04
  5444.600   0.17969803228316E-04
  5445.500   0.16535469575539E-04
  5446.400   0.15447436073707E-04
  5447.300   0.15610779880566E-04
  5448.200   0.16814711846876E-04
  5449.100   0.17946865477097E-04
  5450.000   0.18401541088331E-04
  5450.900   0.18339890200403E-04
  5451.800   0.18089639371299E-04
  5452.700   0.17732452203303E-04
  5453.600   0.17058159538307E-04
  5454.500   0.16026588367654E-04
  5455.400   0.15392441772219E-04
  5456.300   0.15966537101013E-04
  5457.200   0.17310976612104E-04
  5458.100   0.18344316937034E-04
  5459.000   0.18582237840300E-04
  5459.900   0.18257799833886E-04
  5460.800   0.17752973776948E-04
  5461.700   0.17124861475961E-04
  5462.600   0.16531897732782E-04
  5463.500   0.16544155536443E-04
  5464.400   0.17183881672763E-04
  5465.300   0.17694449096943E-04
  5466.200   0.17785650751851E-04
  5467.100   0.17860082696994E-04
  5468.000   0.17996013219496E-04
  5468.900   0.17861347806083E-04
  5469.800   0.17513203687662E-04
  5470.700   0.17414515049312E-04
  5471.600   0.17522449678064E-04
  5472.500   0.17354214109744E-04
  5473.400   0.17037480017921E-04
  5474.300   0.16890242611720E-04
  5475.200   0.16433992633478E-04
  5476.100   0.15511487450231E-04
  5477.000   0.15230839762891E-04
  5477.900   0.16184225663620E-04
  5478.800   0.17311626503339E-04
  5479.700   0.17406534169814E-04
  5480.600   0.16645763026713E-04
  5481.500   0.16159263498261E-04
  5482.400   0.16478321592982E-04
  5483.300   0.17267933950902E-04
  5484.200   0.18096614489987E-04
  5485.100   0.18523781615682E-04
  5486.000   0.18173265333359E-04
  5486.900   0.17347269673601E-04
  5487.800   0.16895405265526E-04
  5488.700   0.17072692604434E-04
  5489.600   0.17417047083792E-04
  5490.500   0.17729989235381E-04
  5491.400   0.17975908607844E-04
  5492.300   0.17882916748121E-04
  5493.200   0.17542931790936E-04
  5494.100   0.17474347817676E-04
  5495.000   0.17688926849964E-04
  5495.900   0.17621510755748E-04
  5496.800   0.17238363791468E-04
  5497.700   0.17267824082883E-04
  5498.600   0.17872703058230E-04
  5499.500   0.18228000006903E-04
  5500.400   0.17834981688499E-04
  5501.300   0.17205740934834E-04
  5502.200   0.16965715070798E-04
  5503.100   0.17103180247338E-04
  5504.000   0.17258558392569E-04
  5504.900   0.17080188856205E-04
  5505.800   0.16668677903969E-04
  5506.700   0.16681072796147E-04
  5507.600   0.17278245149264E-04
  5508.500   0.17777582936938E-04
  5509.400   0.17767357353989E-04
  5510.300   0.17397188508758E-04
  5511.200   0.16805908070901E-04
  5512.100   0.16229038398008E-04
  5513.000   0.16034624430051E-04
  5513.900   0.16240210738238E-04
  5514.800   0.16611375103771E-04
  5515.700   0.16980435516393E-04
  5516.600   0.17381243057849E-04
  5517.500   0.17935195219817E-04
  5518.400   0.18421744360969E-04
  5519.300   0.18531212819889E-04
  5520.200   0.18391518449246E-04
  5521.100   0.18297353828859E-04
  5522.000   0.18293225268015E-04
  5522.900   0.18288445582139E-04
  5523.800   0.18222093416334E-04
  5524.700   0.18057041679583E-04
  5525.600   0.17734938794519E-04
  5526.500   0.17109266024492E-04
  5527.400   0.16287753703755E-04
  5528.300   0.15986942338414E-04
  5529.200   0.16649760861989E-04
  5530.100   0.17606282258207E-04
  5531.000   0.18037426993830E-04
  5531.900   0.17975231283519E-04
  5532.800   0.17852345836661E-04
  5533.700   0.17727409372813E-04
  5534.600   0.17511690661780E-04
  5535.500   0.17442987427094E-04
  5536.400   0.17579216763768E-04
  5537.300   0.17649493416324E-04
  5538.200   0.17692590881229E-04
  5539.100   0.17941259588411E-04
  5540.000   0.18327267273955E-04
  5540.900   0.18549828836401E-04
  5541.800   0.18389823920209E-04
  5542.700   0.18012413220628E-04
  5543.600   0.17853013804546E-04
  5544.500   0.17950167207815E-04
  5545.400   0.17952008734711E-04
  5546.300   0.17912613840426E-04
  5547.200   0.18188066310919E-04
  5548.100   0.18661142404353E-04
  5549.000   0.18933290073043E-04
  5549.900   0.18958330777964E-04
  5550.800   0.18874514166446E-04
  5551.700   0.18676797872594E-04
  5552.600   0.18325603889928E-04
  5553.500   0.17963521996395E-04
  5554.400   0.17812083679914E-04
  5555.300   0.17917724774564E-04
  5556.200   0.18049731525695E-04
  5557.100   0.18027854828608E-04
  5558.000   0.18001285550291E-04
  5558.900   0.18080917574246E-04
  5559.800   0.18104322920162E-04
  5560.700   0.17930402571476E-04
  5561.600   0.17607847433400E-04
  5562.500   0.17388400481207E-04
  5563.400   0.17454877306650E-04
  5564.300   0.17529870704964E-04
  5565.200   0.17314467717123E-04
  5566.100   0.17081940102188E-04
  5567.000   0.17133081113668E-04
  5567.900   0.17225332628352E-04
  5568.800   0.17142719318675E-04
  5569.700   0.17241495305299E-04
  5570.600   0.17580311956286E-04
  5571.500   0.17473075947728E-04
  5572.400   0.16962926315538E-04
  5573.300   0.17005748567630E-04
  5574.200   0.17600603585498E-04
  5575.100   0.17887865424261E-04
  5576.000   0.17850280019869E-04
  5576.900   0.17938416154629E-04
  5577.800   0.18025121914591E-04
  5578.700   0.18010037029099E-04
  5579.600   0.18085190538152E-04
  5580.500   0.18100454475864E-04
  5581.400   0.17896023038989E-04
  5582.300   0.17741963617023E-04
  5583.200   0.17716582132671E-04
  5584.100   0.17513677639128E-04
  5585.000   0.16943541632258E-04
  5585.900   0.16089523196928E-04
  5586.800   0.15324143916119E-04
  5587.700   0.15025418433714E-04
  5588.600   0.15212899288599E-04
  5589.500   0.15745223405101E-04
  5590.400   0.16394128477094E-04
  5591.300   0.16823463973873E-04
  5592.200   0.16893372493788E-04
  5593.100   0.16722898045800E-04
  5594.000   0.16670478386107E-04
  5594.900   0.17198054589302E-04
  5595.800   0.17992803966198E-04
  5596.700   0.18092754882261E-04
  5597.600   0.17379057253021E-04
  5598.500   0.16735413669346E-04
  5599.400   0.16560941466355E-04
  5600.300   0.16421438222771E-04
  5601.200   0.16116585395881E-04
  5602.100   0.15959465809095E-04
  5603.000   0.16319585775526E-04
  5603.900   0.17187225463244E-04
  5604.800   0.18092174050678E-04
  5605.700   0.18647231270441E-04
  5606.600   0.18814657357823E-04
  5607.500   0.18736821155456E-04
  5608.400   0.18599882583902E-04
  5609.300   0.18530198278475E-04
  5610.200   0.18586224639824E-04
  5611.100   0.18770024833052E-04
  5612.000   0.18929348704706E-04
  5612.900   0.18649156801933E-04
  5613.800   0.17513952041116E-04
  5614.700   0.15974553992623E-04
  5615.600   0.15337944822963E-04
  5616.500   0.16032379754760E-04
  5617.400   0.16998902707483E-04
  5618.300   0.17340966635769E-04
  5619.200   0.17263506663407E-04
  5620.100   0.17340813969409E-04
  5621.000   0.17703136337593E-04
  5621.900   0.17948600988866E-04
  5622.800   0.17575002745087E-04
  5623.700   0.16658232266278E-04
  5624.600   0.16034116408092E-04
  5625.500   0.16272972894485E-04
  5626.400   0.16935133356628E-04
  5627.300   0.17407503877947E-04
  5628.200   0.17718530719535E-04
  5629.100   0.18065780194053E-04
  5630.000   0.18342344523608E-04
  5630.900   0.18416156241675E-04
  5631.800   0.18328714897184E-04
  5632.700   0.18136641686782E-04
  5633.600   0.17862916174453E-04
  5634.500   0.17580393804991E-04
  5635.400   0.17332814765577E-04
  5636.300   0.17113449653015E-04
  5637.200   0.17030402863720E-04
  5638.100   0.17222742747564E-04
  5639.000   0.17494318031187E-04
  5639.900   0.17444364430477E-04
  5640.800   0.17113186164071E-04
  5641.700   0.16965750604985E-04
  5642.600   0.17116700242384E-04
  5643.500   0.17309592839966E-04
  5644.400   0.17475383986307E-04
  5645.300   0.17661268084843E-04
  5646.200   0.17851052282360E-04
  5647.100   0.17966018806892E-04
  5648.000   0.17883096243375E-04
  5648.900   0.17658773298391E-04
  5649.800   0.17586903429517E-04
  5650.700   0.17843277698707E-04
  5651.600   0.18220608921912E-04
  5652.500   0.18315124263625E-04
  5653.400   0.17929220301533E-04
  5654.300   0.17421015062718E-04
  5655.200   0.17391422853194E-04
  5656.100   0.17615326093778E-04
  5657.000   0.17174508162170E-04
  5657.900   0.16182488908478E-04
  5658.800   0.15884963294817E-04
  5659.700   0.16556199960177E-04
  5660.600   0.17105943097303E-04
  5661.500   0.16977003083581E-04
  5662.400   0.16775213951744E-04
  5663.300   0.17076236444623E-04
